delta,tau,gamma,beta_s,beta_h,beta_c,c_w,c_c,r_w,r_c,y
0.1435546875,0.1728515625,0.7822265625,13.26171875,10.72265625,16.62109375,66.11328125,42.48046875,8.10546875,61.81640625,0.6045483259633607
0.2119140625,0.1728515625,0.7822265625,13.26171875,10.72265625,16.62109375,66.11328125,42.48046875,8.10546875,61.81640625,0.2511054958938724
0.1435546875,0.3193359375,0.7822265625,13.26171875,10.72265625,16.62109375,66.11328125,42.48046875,8.10546875,61.81640625,0.5881238155401137
0.1435546875,0.1728515625,0.0107421875,13.26171875,10.72265625,16.62109375,66.11328125,42.48046875,8.10546875,61.81640625,0.48547062539481994
0.1435546875,0.1728515625,0.7822265625,19.98046875,10.72265625,16.62109375,66.11328125,42.48046875,8.10546875,61.81640625,0.37744788376500316
0.1435546875,0.1728515625,0.7822265625,13.26171875,4.23828125,16.62109375,66.11328125,42.48046875,8.10546875,61.81640625,0.15319014529374606
0.1435546875,0.1728515625,0.7822265625,13.26171875,10.72265625,4.31640625,66.11328125,42.48046875,8.10546875,61.81640625,0.6449778900821226
0.1435546875,0.1728515625,0.7822265625,13.26171875,10.72265625,16.62109375,92.08984375,42.48046875,8.10546875,61.81640625,0.6269740998104865
0.1435546875,0.1728515625,0.7822265625,13.26171875,10.72265625,16.62109375,66.11328125,89.74609375,8.10546875,61.81640625,0.4065066329753632
0.1435546875,0.1728515625,0.7822265625,13.26171875,10.72265625,16.62109375,66.11328125,42.48046875,14.94140625,61.81640625,0.6926721415034744
0.1435546875,0.1728515625,0.7822265625,13.26171875,10.72265625,16.62109375,66.11328125,42.48046875,8.10546875,67.28515625,0.361339229311434
0.1435546875,0.3193359375,0.0107421875,19.98046875,4.23828125,4.31640625,92.08984375,89.74609375,14.94140625,67.28515625,0.5088439671509791
0.2119140625,0.1728515625,0.0107421875,19.98046875,4.23828125,4.31640625,92.08984375,89.74609375,14.94140625,67.28515625,0.5198989260897031
0.2119140625,0.3193359375,0.7822265625,19.98046875,4.23828125,4.31640625,92.08984375,89.74609375,14.94140625,67.28515625,0.24447252053063803
0.2119140625,0.3193359375,0.0107421875,13.26171875,4.23828125,4.31640625,92.08984375,89.74609375,14.94140625,67.28515625,0.11244472520530638
0.2119140625,0.3193359375,0.0107421875,19.98046875,10.72265625,4.31640625,92.08984375,89.74609375,14.94140625,67.28515625,0.4845230574857865
0.2119140625,0.3193359375,0.0107421875,19.98046875,4.23828125,16.62109375,92.08984375,89.74609375,14.94140625,67.28515625,0.3727100442198358
0.2119140625,0.3193359375,0.0107421875,19.98046875,4.23828125,4.31640625,66.11328125,89.74609375,14.94140625,67.28515625,0.41092861655085283
0.2119140625,0.3193359375,0.0107421875,19.98046875,4.23828125,4.31640625,92.08984375,42.48046875,14.94140625,67.28515625,0.35975994946304485
0.2119140625,0.3193359375,0.0107421875,19.98046875,4.23828125,4.31640625,92.08984375,89.74609375,8.10546875,67.28515625,0.49684144030322175
0.2119140625,0.3193359375,0.0107421875,19.98046875,4.23828125,4.31640625,92.08984375,89.74609375,14.94140625,61.81640625,0.40240050536955146
0.2119140625,0.3193359375,0.0107421875,19.98046875,4.23828125,4.31640625,92.08984375,89.74609375,14.94140625,67.28515625,0.5006317119393556
0.6435546875,0.6728515625,0.2822265625,3.26171875,0.72265625,6.62109375,16.11328125,92.48046875,58.10546875,11.81640625,0.42830069488313327
0.7119140625,0.6728515625,0.2822265625,3.26171875,0.72265625,6.62109375,16.11328125,92.48046875,58.10546875,11.81640625,0.3730259001895136
0.6435546875,0.8193359375,0.2822265625,3.26171875,0.72265625,6.62109375,16.11328125,92.48046875,58.10546875,11.81640625,0.3591282375236892
0.6435546875,0.6728515625,0.5107421875,3.26171875,0.72265625,6.62109375,16.11328125,92.48046875,58.10546875,11.81640625,0.4646241313960834
0.6435546875,0.6728515625,0.2822265625,9.98046875,0.72265625,6.62109375,16.11328125,92.48046875,58.10546875,11.81640625,0.4494630448515477
0.6435546875,0.6728515625,0.2822265625,3.26171875,14.23828125,6.62109375,16.11328125,92.48046875,58.10546875,11.81640625,0.1620341124447252
0.6435546875,0.6728515625,0.2822265625,3.26171875,0.72265625,14.31640625,16.11328125,92.48046875,58.10546875,11.81640625,0.6484523057485786
0.6435546875,0.6728515625,0.2822265625,3.26171875,0.72265625,6.62109375,42.08984375,92.48046875,58.10546875,11.81640625,0.06601389766266583
0.6435546875,0.6728515625,0.2822265625,3.26171875,0.72265625,6.62109375,16.11328125,39.74609375,58.10546875,11.81640625,0.7084649399873658
0.6435546875,0.6728515625,0.2822265625,3.26171875,0.72265625,6.62109375,16.11328125,92.48046875,64.94140625,11.81640625,0.4494630448515477
0.6435546875,0.6728515625,0.2822265625,3.26171875,0.72265625,6.62109375,16.11328125,92.48046875,58.10546875,17.28515625,0.3717624763108023
0.6435546875,0.8193359375,0.5107421875,9.98046875,14.23828125,14.31640625,42.08984375,39.74609375,64.94140625,17.28515625,0.16645609602021477
0.7119140625,0.6728515625,0.5107421875,9.98046875,14.23828125,14.31640625,42.08984375,39.74609375,64.94140625,17.28515625,0.33575489576753
0.7119140625,0.8193359375,0.2822265625,9.98046875,14.23828125,14.31640625,42.08984375,39.74609375,64.94140625,17.28515625,0.5319014529374605
0.7119140625,0.8193359375,0.5107421875,3.26171875,14.23828125,14.31640625,42.08984375,39.74609375,64.94140625,17.28515625,0.16298168035375868
0.7119140625,0.8193359375,0.5107421875,9.98046875,0.72265625,14.31640625,42.08984375,39.74609375,64.94140625,17.28515625,0.10518003790271636
0.7119140625,0.8193359375,0.5107421875,9.98046875,14.23828125,6.62109375,42.08984375,39.74609375,64.94140625,17.28515625,0.6490840176879343
0.7119140625,0.8193359375,0.5107421875,9.98046875,14.23828125,14.31640625,16.11328125,39.74609375,64.94140625,17.28515625,0.2770056854074542
0.7119140625,0.8193359375,0.5107421875,9.98046875,14.23828125,14.31640625,42.08984375,92.48046875,64.94140625,17.28515625,0.3673404927353127
0.7119140625,0.8193359375,0.5107421875,9.98046875,14.23828125,14.31640625,42.08984375,39.74609375,58.10546875,17.28515625,0.47252053063802907
0.7119140625,0.8193359375,0.5107421875,9.98046875,14.23828125,14.31640625,42.08984375,39.74609375,64.94140625,11.81640625,0.2770056854074542
0.7119140625,0.8193359375,0.5107421875,9.98046875,14.23828125,14.31640625,42.08984375,39.74609375,64.94140625,17.28515625,0.17435249526216046
0.8935546875,0.4228515625,0.5322265625,18.26171875,5.72265625,1.62109375,91.11328125,67.48046875,83.10546875,36.81640625,0.5192672141503475
0.9619140625,0.4228515625,0.5322265625,18.26171875,5.72265625,1.62109375,91.11328125,67.48046875,83.10546875,36.81640625,0.6541377132027796
0.8935546875,0.5693359375,0.5322265625,18.26171875,5.72265625,1.62109375,91.11328125,67.48046875,83.10546875,36.81640625,0.4469361970941251
0.8935546875,0.4228515625,0.2607421875,18.26171875,5.72265625,1.62109375,91.11328125,67.48046875,83.10546875,36.81640625,0.5979153506001263
0.8935546875,0.4228515625,0.5322265625,14.98046875,5.72265625,1.62109375,91.11328125,67.48046875,83.10546875,36.81640625,0.04011370814908402
0.8935546875,0.4228515625,0.5322265625,18.26171875,19.23828125,1.62109375,91.11328125,67.48046875,83.10546875,36.81640625,0.19077700568540745
0.8935546875,0.4228515625,0.5322265625,18.26171875,5.72265625,9.31640625,91.11328125,67.48046875,83.10546875,36.81640625,0.5975994946304485
0.8935546875,0.4228515625,0.5322265625,18.26171875,5.72265625,1.62109375,17.08984375,67.48046875,83.10546875,36.81640625,0.4393556538218572
0.8935546875,0.4228515625,0.5322265625,18.26171875,5.72265625,1.62109375,91.11328125,64.74609375,83.10546875,36.81640625,0.4403032217308907
0.8935546875,0.4228515625,0.5322265625,18.26171875,5.72265625,1.62109375,91.11328125,67.48046875,89.94140625,36.81640625,0.4005053695514845
0.8935546875,0.4228515625,0.5322265625,18.26171875,5.72265625,1.62109375,91.11328125,67.48046875,83.10546875,92.28515625,0.8445988629185092
0.8935546875,0.5693359375,0.2607421875,14.98046875,19.23828125,9.31640625,17.08984375,64.74609375,89.94140625,92.28515625,0.5559065066329754
0.9619140625,0.4228515625,0.2607421875,14.98046875,19.23828125,9.31640625,17.08984375,64.74609375,89.94140625,92.28515625,0.5075805432722679
0.9619140625,0.5693359375,0.5322265625,14.98046875,19.23828125,9.31640625,17.08984375,64.74609375,89.94140625,92.28515625,0.647820593809223
0.9619140625,0.5693359375,0.2607421875,18.26171875,19.23828125,9.31640625,17.08984375,64.74609375,89.94140625,92.28515625,0.2277321541377132
0.9619140625,0.5693359375,0.2607421875,14.98046875,5.72265625,9.31640625,17.08984375,64.74609375,89.94140625,92.28515625,0.23752368919772585
0.9619140625,0.5693359375,0.2607421875,14.98046875,19.23828125,1.62109375,17.08984375,64.74609375,89.94140625,92.28515625,0.4633607075173721
0.9619140625,0.5693359375,0.2607421875,14.98046875,19.23828125,9.31640625,91.11328125,64.74609375,89.94140625,92.28515625,0.6655085281111813
0.9619140625,0.5693359375,0.2607421875,14.98046875,19.23828125,9.31640625,17.08984375,67.48046875,89.94140625,92.28515625,0.6888818698673405
0.9619140625,0.5693359375,0.2607421875,14.98046875,19.23828125,9.31640625,17.08984375,64.74609375,83.10546875,92.28515625,0.24036639292482628
0.9619140625,0.5693359375,0.2607421875,14.98046875,19.23828125,9.31640625,17.08984375,64.74609375,89.94140625,36.81640625,0.5723310170562224
0.9619140625,0.5693359375,0.2607421875,14.98046875,19.23828125,9.31640625,17.08984375,64.74609375,89.94140625,92.28515625,0.7533164876816172
0.3935546875,0.9228515625,0.0322265625,8.26171875,15.72265625,11.62109375,41.11328125,17.48046875,33.10546875,86.81640625,0.09286165508528112
0.4619140625,0.9228515625,0.0322265625,8.26171875,15.72265625,11.62109375,41.11328125,17.48046875,33.10546875,86.81640625,0.16645609602021477
0.3935546875,0.0693359375,0.0322265625,8.26171875,15.72265625,11.62109375,41.11328125,17.48046875,33.10546875,86.81640625,0.47599494630448513
0.3935546875,0.9228515625,0.7607421875,8.26171875,15.72265625,11.62109375,41.11328125,17.48046875,33.10546875,86.81640625,0.2476310802274163
0.3935546875,0.9228515625,0.0322265625,4.98046875,15.72265625,11.62109375,41.11328125,17.48046875,33.10546875,86.81640625,0.3648136449778901
0.3935546875,0.9228515625,0.0322265625,8.26171875,9.23828125,11.62109375,41.11328125,17.48046875,33.10546875,86.81640625,0.12507896399241947
0.3935546875,0.9228515625,0.0322265625,8.26171875,15.72265625,19.31640625,41.11328125,17.48046875,33.10546875,86.81640625,0.279216677195199
0.3935546875,0.9228515625,0.0322265625,8.26171875,15.72265625,11.62109375,67.08984375,17.48046875,33.10546875,86.81640625,0.21920404295641188
0.3935546875,0.9228515625,0.0322265625,8.26171875,15.72265625,11.62109375,41.11328125,14.74609375,33.10546875,86.81640625,0.4655716993051169
0.3935546875,0.9228515625,0.0322265625,8.26171875,15.72265625,11.62109375,41.11328125,17.48046875,39.94140625,86.81640625,0.22362602653190145
0.3935546875,0.9228515625,0.0322265625,8.26171875,15.72265625,11.62109375,41.11328125,17.48046875,33.10546875,42.28515625,0.37965887555274797
0.3935546875,0.0693359375,0.7607421875,4.98046875,9.23828125,19.31640625,67.08984375,14.74609375,39.94140625,42.28515625,0.5666456096020215
0.4619140625,0.9228515625,0.7607421875,4.98046875,9.23828125,19.31640625,67.08984375,14.74609375,39.94140625,42.28515625,0.3297536323436513
0.4619140625,0.0693359375,0.0322265625,4.98046875,9.23828125,19.31640625,67.08984375,14.74609375,39.94140625,42.28515625,0.39355653821857234
0.4619140625,0.0693359375,0.7607421875,8.26171875,9.23828125,19.31640625,67.08984375,14.74609375,39.94140625,42.28515625,0.26121288692356287
0.4619140625,0.0693359375,0.7607421875,4.98046875,15.72265625,19.31640625,67.08984375,14.74609375,39.94140625,42.28515625,0.6206569804169298
0.4619140625,0.0693359375,0.7607421875,4.98046875,9.23828125,11.62109375,67.08984375,14.74609375,39.94140625,42.28515625,0.42640555906506633
0.4619140625,0.0693359375,0.7607421875,4.98046875,9.23828125,19.31640625,41.11328125,14.74609375,39.94140625,42.28515625,0.21794061907770057
0.4619140625,0.0693359375,0.7607421875,4.98046875,9.23828125,19.31640625,67.08984375,17.48046875,39.94140625,42.28515625,0.1348704990524321
0.4619140625,0.0693359375,0.7607421875,4.98046875,9.23828125,19.31640625,67.08984375,14.74609375,33.10546875,42.28515625,0.2122552116234997
0.4619140625,0.0693359375,0.7607421875,4.98046875,9.23828125,19.31640625,67.08984375,14.74609375,39.94140625,86.81640625,0.25300063171193937
0.4619140625,0.0693359375,0.7607421875,4.98046875,9.23828125,19.31640625,67.08984375,14.74609375,39.94140625,42.28515625,0.5707517372078332
0.2685546875,0.2978515625,0.4072265625,5.76171875,18.22265625,19.12109375,78.61328125,54.98046875,95.60546875,24.31640625,0.09254579911560329
0.8369140625,0.2978515625,0.4072265625,5.76171875,18.22265625,19.12109375,78.61328125,54.98046875,95.60546875,24.31640625,0.42766898294377764
0.2685546875,0.1943359375,0.4072265625,5.76171875,18.22265625,19.12109375,78.61328125,54.98046875,95.60546875,24.31640625,0.2533164876816172
0.2685546875,0.2978515625,0.3857421875,5.76171875,18.22265625,19.12109375,78.61328125,54.98046875,95.60546875,24.31640625,0.344914718888187
0.2685546875,0.2978515625,0.4072265625,7.48046875,18.22265625,19.12109375,78.61328125,54.98046875,95.60546875,24.31640625,0.31996209728363867
0.2685546875,0.2978515625,0.4072265625,5.76171875,6.73828125,19.12109375,78.61328125,54.98046875,95.60546875,24.31640625,0.48168035375868606
0.2685546875,0.2978515625,0.4072265625,5.76171875,18.22265625,16.81640625,78.61328125,54.98046875,95.60546875,24.31640625,0.44662034112444726
0.2685546875,0.2978515625,0.4072265625,5.76171875,18.22265625,19.12109375,54.58984375,54.98046875,95.60546875,24.31640625,0.45262160454832595
0.2685546875,0.2978515625,0.4072265625,5.76171875,18.22265625,19.12109375,78.61328125,2.24609375,95.60546875,24.31640625,0.23025900189513582
0.2685546875,0.2978515625,0.4072265625,5.76171875,18.22265625,19.12109375,78.61328125,54.98046875,77.44140625,24.31640625,0.3395451674036639
0.2685546875,0.2978515625,0.4072265625,5.76171875,18.22265625,19.12109375,78.61328125,54.98046875,95.60546875,54.78515625,0.5922299431459255
0.2685546875,0.1943359375,0.3857421875,7.48046875,6.73828125,16.81640625,54.58984375,2.24609375,77.44140625,54.78515625,0.22615287428932407
0.8369140625,0.2978515625,0.3857421875,7.48046875,6.73828125,16.81640625,54.58984375,2.24609375,77.44140625,54.78515625,0.37839545167403665
0.8369140625,0.1943359375,0.4072265625,7.48046875,6.73828125,16.81640625,54.58984375,2.24609375,77.44140625,54.78515625,0.07801642451042325
0.8369140625,0.1943359375,0.3857421875,5.76171875,6.73828125,16.81640625,54.58984375,2.24609375,77.44140625,54.78515625,0.4393556538218572
0.8369140625,0.1943359375,0.3857421875,7.48046875,18.22265625,16.81640625,54.58984375,2.24609375,77.44140625,54.78515625,0.2634238787113076
0.8369140625,0.1943359375,0.3857421875,7.48046875,6.73828125,19.12109375,54.58984375,2.24609375,77.44140625,54.78515625,0.01010739102969046
0.8369140625,0.1943359375,0.3857421875,7.48046875,6.73828125,16.81640625,78.61328125,2.24609375,77.44140625,54.78515625,0.10675931775110549
0.8369140625,0.1943359375,0.3857421875,7.48046875,6.73828125,16.81640625,54.58984375,54.98046875,77.44140625,54.78515625,0.5735944409349337
0.8369140625,0.1943359375,0.3857421875,7.48046875,6.73828125,16.81640625,54.58984375,2.24609375,95.60546875,54.78515625,0.07359444093493367
0.8369140625,0.1943359375,0.3857421875,7.48046875,6.73828125,16.81640625,54.58984375,2.24609375,77.44140625,24.31640625,0.15319014529374606
0.8369140625,0.1943359375,0.3857421875,7.48046875,6.73828125,16.81640625,54.58984375,2.24609375,77.44140625,54.78515625,0.2476310802274163
0.7685546875,0.7978515625,0.9072265625,15.76171875,8.22265625,9.12109375,28.61328125,4.98046875,45.60546875,74.31640625,0.14213518635502212
0.3369140625,0.7978515625,0.9072265625,15.76171875,8.22265625,9.12109375,28.61328125,4.98046875,45.60546875,74.31640625,0.312065698041693
0.7685546875,0.6943359375,0.9072265625,15.76171875,8.22265625,9.12109375,28.61328125,4.98046875,45.60546875,74.31640625,0.17150979153506002
0.7685546875,0.7978515625,0.8857421875,15.76171875,8.22265625,9.12109375,28.61328125,4.98046875,45.60546875,74.31640625,0.21067593177511054
0.7685546875,0.7978515625,0.9072265625,17.48046875,8.22265625,9.12109375,28.61328125,4.98046875,45.60546875,74.31640625,0.04390397978521794
0.7685546875,0.7978515625,0.9072265625,15.76171875,16.73828125,9.12109375,28.61328125,4.98046875,45.60546875,74.31640625,0.08749210360075806
0.7685546875,0.7978515625,0.9072265625,15.76171875,8.22265625,6.81640625,28.61328125,4.98046875,45.60546875,74.31640625,0.2909033480732786
0.7685546875,0.7978515625,0.9072265625,15.76171875,8.22265625,9.12109375,4.58984375,4.98046875,45.60546875,74.31640625,0.08622867972204674
0.7685546875,0.7978515625,0.9072265625,15.76171875,8.22265625,9.12109375,28.61328125,52.24609375,45.60546875,74.31640625,0.5641187618445989
0.7685546875,0.7978515625,0.9072265625,15.76171875,8.22265625,9.12109375,28.61328125,4.98046875,27.44140625,74.31640625,0.3313329121920404
0.7685546875,0.7978515625,0.9072265625,15.76171875,8.22265625,9.12109375,28.61328125,4.98046875,45.60546875,4.78515625,0.14845230574857865
0.7685546875,0.6943359375,0.8857421875,17.48046875,16.73828125,6.81640625,4.58984375,52.24609375,27.44140625,4.78515625,0.4516740366392925
0.3369140625,0.7978515625,0.8857421875,17.48046875,16.73828125,6.81640625,4.58984375,52.24609375,27.44140625,4.78515625,0.2368919772583702
0.3369140625,0.6943359375,0.9072265625,17.48046875,16.73828125,6.81640625,4.58984375,52.24609375,27.44140625,4.78515625,0.1901452937460518
0.3369140625,0.6943359375,0.8857421875,15.76171875,16.73828125,6.81640625,4.58984375,52.24609375,27.44140625,4.78515625,0.27511054958938724
0.3369140625,0.6943359375,0.8857421875,17.48046875,8.22265625,6.81640625,4.58984375,52.24609375,27.44140625,4.78515625,0.026216045483259634
0.3369140625,0.6943359375,0.8857421875,17.48046875,16.73828125,9.12109375,4.58984375,52.24609375,27.44140625,4.78515625,0.312065698041693
0.3369140625,0.6943359375,0.8857421875,17.48046875,16.73828125,6.81640625,28.61328125,52.24609375,27.44140625,4.78515625,0.4257738471257107
0.3369140625,0.6943359375,0.8857421875,17.48046875,16.73828125,6.81640625,4.58984375,4.98046875,27.44140625,4.78515625,0.11718256475047378
0.3369140625,0.6943359375,0.8857421875,17.48046875,16.73828125,6.81640625,4.58984375,52.24609375,45.60546875,4.78515625,0.4248262792166772
0.3369140625,0.6943359375,0.8857421875,17.48046875,16.73828125,6.81640625,4.58984375,52.24609375,27.44140625,74.31640625,0.43367024636765633
0.3369140625,0.6943359375,0.8857421875,17.48046875,16.73828125,6.81640625,4.58984375,52.24609375,27.44140625,4.78515625,0.5044219835754896
0.5185546875,0.0478515625,0.1572265625,0.76171875,3.22265625,4.12109375,53.61328125,29.98046875,20.60546875,99.31640625,0.36860391661402403
0.0869140625,0.0478515625,0.1572265625,0.76171875,3.22265625,4.12109375,53.61328125,29.98046875,20.60546875,99.31640625,0.5214782059380922
0.5185546875,0.9443359375,0.1572265625,0.76171875,3.22265625,4.12109375,53.61328125,29.98046875,20.60546875,99.31640625,0.3130132659507265
0.5185546875,0.0478515625,0.1357421875,0.76171875,3.22265625,4.12109375,53.61328125,29.98046875,20.60546875,99.31640625,0.08022741629816804
0.5185546875,0.0478515625,0.1572265625,2.48046875,3.22265625,4.12109375,53.61328125,29.98046875,20.60546875,99.31640625,0.34933670246367654
0.5185546875,0.0478515625,0.1572265625,0.76171875,11.73828125,4.12109375,53.61328125,29.98046875,20.60546875,99.31640625,0.2725837018319646
0.5185546875,0.0478515625,0.1572265625,0.76171875,3.22265625,11.81640625,53.61328125,29.98046875,20.60546875,99.31640625,0.14403032217308906
0.5185546875,0.0478515625,0.1572265625,0.76171875,3.22265625,4.12109375,29.58984375,29.98046875,20.60546875,99.31640625,0.45135818066961464
0.5185546875,0.0478515625,0.1572265625,0.76171875,3.22265625,4.12109375,53.61328125,27.24609375,20.60546875,99.31640625,0.346809854706254
0.5185546875,0.0478515625,0.1572265625,0.76171875,3.22265625,4.12109375,53.61328125,29.98046875,2.44140625,99.31640625,0.1936197094125079
0.5185546875,0.0478515625,0.1572265625,0.76171875,3.22265625,4.12109375,53.61328125,29.98046875,20.60546875,79.78515625,0.22488945041061276
0.5185546875,0.9443359375,0.1357421875,2.48046875,11.73828125,11.81640625,29.58984375,27.24609375,2.44140625,79.78515625,0.27384712571067593
0.0869140625,0.0478515625,0.1357421875,2.48046875,11.73828125,11.81640625,29.58984375,27.24609375,2.44140625,79.78515625,0.3215413771320278
0.0869140625,0.9443359375,0.1572265625,2.48046875,11.73828125,11.81640625,29.58984375,27.24609375,2.44140625,79.78515625,0.2785849652558433
0.0869140625,0.9443359375,0.1357421875,0.76171875,11.73828125,11.81640625,29.58984375,27.24609375,2.44140625,79.78515625,0.3733417561591914
0.0869140625,0.9443359375,0.1357421875,2.48046875,3.22265625,11.81640625,29.58984375,27.24609375,2.44140625,79.78515625,0.4399873657612129
0.0869140625,0.9443359375,0.1357421875,2.48046875,11.73828125,4.12109375,29.58984375,27.24609375,2.44140625,79.78515625,0.010423246999368288
0.0869140625,0.9443359375,0.1357421875,2.48046875,11.73828125,11.81640625,53.61328125,27.24609375,2.44140625,79.78515625,0.47125710675931776
0.0869140625,0.9443359375,0.1357421875,2.48046875,11.73828125,11.81640625,29.58984375,29.98046875,2.44140625,79.78515625,0.4390397978521794
0.0869140625,0.9443359375,0.1357421875,2.48046875,11.73828125,11.81640625,29.58984375,27.24609375,20.60546875,79.78515625,0.48894504106127606
0.0869140625,0.9443359375,0.1357421875,2.48046875,11.73828125,11.81640625,29.58984375,27.24609375,2.44140625,99.31640625,0.4156664560960202
0.0869140625,0.9443359375,0.1357421875,2.48046875,11.73828125,11.81640625,29.58984375,27.24609375,2.44140625,79.78515625,0.5928616550852811
0.0185546875,0.5478515625,0.6572265625,10.76171875,13.22265625,14.12109375,3.61328125,79.98046875,70.60546875,49.31640625,0.7656348704990524
0.5869140625,0.5478515625,0.6572265625,10.76171875,13.22265625,14.12109375,3.61328125,79.98046875,70.60546875,49.31640625,0.5120025268477574
0.0185546875,0.4443359375,0.6572265625,10.76171875,13.22265625,14.12109375,3.61328125,79.98046875,70.60546875,49.31640625,0.4592545799115603
0.0185546875,0.5478515625,0.6357421875,10.76171875,13.22265625,14.12109375,3.61328125,79.98046875,70.60546875,49.31640625,0.2242577384712571
0.0185546875,0.5478515625,0.6572265625,12.48046875,13.22265625,14.12109375,3.61328125,79.98046875,70.60546875,49.31640625,0.6266582438408086
0.0185546875,0.5478515625,0.6572265625,10.76171875,1.73828125,14.12109375,3.61328125,79.98046875,70.60546875,49.31640625,0.3812381554011371
0.0185546875,0.5478515625,0.6572265625,10.76171875,13.22265625,1.81640625,3.61328125,79.98046875,70.60546875,49.31640625,0.6651926721415035
0.0185546875,0.5478515625,0.6572265625,10.76171875,13.22265625,14.12109375,79.58984375,79.98046875,70.60546875,49.31640625,0.6437144662034112
0.0185546875,0.5478515625,0.6572265625,10.76171875,13.22265625,14.12109375,3.61328125,77.24609375,70.60546875,49.31640625,0.3041692987997473
0.0185546875,0.5478515625,0.6572265625,10.76171875,13.22265625,14.12109375,3.61328125,79.98046875,52.44140625,49.31640625,0.6743524952621605
0.0185546875,0.5478515625,0.6572265625,10.76171875,13.22265625,14.12109375,3.61328125,79.98046875,70.60546875,29.78515625,0.271951989892609
0.0185546875,0.4443359375,0.6357421875,12.48046875,1.73828125,1.81640625,79.58984375,77.24609375,52.44140625,29.78515625,0.682564750473784
0.5869140625,0.5478515625,0.6357421875,12.48046875,1.73828125,1.81640625,79.58984375,77.24609375,52.44140625,29.78515625,0.2428932406822489
0.5869140625,0.4443359375,0.6572265625,12.48046875,1.73828125,1.81640625,79.58984375,77.24609375,52.44140625,29.78515625,0.3202779532533165
0.5869140625,0.4443359375,0.6357421875,10.76171875,1.73828125,1.81640625,79.58984375,77.24609375,52.44140625,29.78515625,0.38344914718888184
0.5869140625,0.4443359375,0.6357421875,12.48046875,13.22265625,1.81640625,79.58984375,77.24609375,52.44140625,29.78515625,0.6977258370183197
0.5869140625,0.4443359375,0.6357421875,12.48046875,1.73828125,14.12109375,79.58984375,77.24609375,52.44140625,29.78515625,0.5445356917245736
0.5869140625,0.4443359375,0.6357421875,12.48046875,1.73828125,1.81640625,3.61328125,77.24609375,52.44140625,29.78515625,0.42040429564118764
0.5869140625,0.4443359375,0.6357421875,12.48046875,1.73828125,1.81640625,79.58984375,79.98046875,52.44140625,29.78515625,0.11433986102337335
0.5869140625,0.4443359375,0.6357421875,12.48046875,1.73828125,1.81640625,79.58984375,77.24609375,70.60546875,29.78515625,0.41977258370183196
0.5869140625,0.4443359375,0.6357421875,12.48046875,1.73828125,1.81640625,79.58984375,77.24609375,52.44140625,49.31640625,0.04200884396715098
0.5869140625,0.4443359375,0.6357421875,12.48046875,1.73828125,1.81640625,79.58984375,77.24609375,52.44140625,29.78515625,0.39292482627921665
0.0263671875,0.1494140625,0.1494140625,3.41796875,16.50390625,17.71484375,21.58203125,87.01171875,87.01171875,95.41015625,0.7049905243209097
0.0322265625,0.1494140625,0.1494140625,3.41796875,16.50390625,17.71484375,21.58203125,87.01171875,87.01171875,95.41015625,0.7267845862286797
0.0263671875,0.9052734375,0.1494140625,3.41796875,16.50390625,17.71484375,21.58203125,87.01171875,87.01171875,95.41015625,0.3224889450410613
0.0263671875,0.1494140625,0.2529296875,3.41796875,16.50390625,17.71484375,21.58203125,87.01171875,87.01171875,95.41015625,0.6876184459886292
0.0263671875,0.1494140625,0.1494140625,17.32421875,16.50390625,17.71484375,21.58203125,87.01171875,87.01171875,95.41015625,0.5224257738471257
0.0263671875,0.1494140625,0.1494140625,3.41796875,10.95703125,17.71484375,21.58203125,87.01171875,87.01171875,95.41015625,0.4046114971572963
0.0263671875,0.1494140625,0.1494140625,3.41796875,16.50390625,6.34765625,21.58203125,87.01171875,87.01171875,95.41015625,0.7113076437144662
0.0263671875,0.1494140625,0.1494140625,3.41796875,16.50390625,17.71484375,24.12109375,87.01171875,87.01171875,95.41015625,0.38787113076437146
0.0263671875,0.1494140625,0.1494140625,3.41796875,16.50390625,17.71484375,21.58203125,95.21484375,87.01171875,95.41015625,0.6418193303853443
0.0263671875,0.1494140625,0.1494140625,3.41796875,16.50390625,17.71484375,21.58203125,87.01171875,15.72265625,95.41015625,0.5097915350600126
0.0263671875,0.1494140625,0.1494140625,3.41796875,16.50390625,17.71484375,21.58203125,87.01171875,87.01171875,50.87890625,0.37523689197725835
0.0263671875,0.9052734375,0.2529296875,17.32421875,10.95703125,6.34765625,24.12109375,95.21484375,15.72265625,50.87890625,0.8089071383449147
0.0322265625,0.1494140625,0.2529296875,17.32421875,10.95703125,6.34765625,24.12109375,95.21484375,15.72265625,50.87890625,0.4472520530638029
0.0322265625,0.9052734375,0.1494140625,17.32421875,10.95703125,6.34765625,24.12109375,95.21484375,15.72265625,50.87890625,0.5524320909665192
0.0322265625,0.9052734375,0.2529296875,3.41796875,10.95703125,6.34765625,24.12109375,95.21484375,15.72265625,50.87890625,0.1162349968414403
0.0322265625,0.9052734375,0.2529296875,17.32421875,16.50390625,6.34765625,24.12109375,95.21484375,15.72265625,50.87890625,0.5385344283006949
0.0322265625,0.9052734375,0.2529296875,17.32421875,10.95703125,17.71484375,24.12109375,95.21484375,15.72265625,50.87890625,0.8142766898294378
